,parcel_number,address,finsqft,use,year_built,transfer_date,amount,total_rooms,bedrooms,full_baths,half_baths,conveyance_number,deed_type,num_parcels_sold,acreage,annual_tax,effective_tax_rate,school_district,appraisal_area,board_of_revision,rental_registration,homestead,owner_occupancy_credit,foreclosure,special_assessments,market_land_value,cauv_value,market_improvement_value,market_total_value,tif_value,abated_value,exempt_value,taxes_paid
1287,600-0232-0323-00,8631 DARNELL AVE,972,510,1955,08-26-2009,"$130,000",5,3,1,1,144198,WD - Warranty Deed (Conv),1,0.144,"$3,206.39",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,28520,0,137800,166320,0,0,0,"$3,206.39"
1298,600-0232-0326-00,8613 DARNELL AVE,1258,510,1955,03-06-2009,"$127,500",6,4,1,0,238407,WD - Warranty Deed (Conv),1,0.296,"$3,439.63",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,30900,0,147600,178500,0,0,0,"$3,439.63"
1299,600-0232-0383-00,4061 GLENBAR CT,988,510,1956,08-07-2009,"$100,000",5,3,1,1,,WE - Warranty Deed (EX),1,0.332,"$2,813.97",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,No,No,No,Yes,No,Yes,30900,0,115470,146370,0,0,0,"$2,813.97"
1300,600-0233-0161-00,9054 ELDORA DR,1053,510,1958,08-11-2009,"$120,000",6,3,2,0,2094,WD - Warranty Deed (Conv),1,0.271,"$4,134.87",60.625572,DEER PARK CSD,60011 - SYCAMORE 11,YES(10),No,No,Yes,No,Yes,37850,0,177380,215230,0,0,0,"$4,134.87"
1301,602-0002-0103-00,6740 HIGHLAND AVE,1090,510,1927,02-23-2009,"$146,601",5,2,1,1,188273,WD - Warranty Deed (Conv),1,0.151,"$4,698.07",66.201936,CINCINNATI CSD,60201 - SILVERTON 01,YES(10),No,No,Yes,No,Yes,28750,0,201060,229810,0,0,0,"$4,698.07"
1302,602-0003-0128-00,6730 SAMPSON LN,1260,510,1939,03-20-2009,"$126,000",5,2,1,0,19905,WD - Warranty Deed (Conv),1,0.181,"$3,330.76",66.201936,CINCINNATI CSD,60202 - SILVERTON 02,No,No,No,Yes,No,Yes,34770,0,128410,163180,0,0,0,"$3,330.76"
1303,602-0003-0156-00,6646 SAMPSON LN,1280,510,1940,06-25-2009,"$128,500",6,2,2,0,24038,WD - Warranty Deed (Conv),1,0.220,"$3,569.00",66.201936,CINCINNATI CSD,60202 - SILVERTON 02,No,No,No,Yes,No,Yes,38210,0,136660,174870,0,0,0,"$3,569.00"
1304,602-0003-0160-00,6633 SAMPSON LN,1196,510,1963,03-31-2009,"$149,000",6,3,2,1,323621,WD - Warranty Deed (Conv),1,0.156,"$5,036.93",66.201936,CINCINNATI CSD,60202 - SILVERTON 02,No,No,No,Yes,No,Yes,35560,0,211090,246650,0,0,0,"$5,036.93"
1305,602-0007-0199-00,3798 GATEWOOD LN,852,510,1947,03-13-2009,"$107,400",5,2,1,0,333647,WD - Warranty Deed (Conv),1,0.126,"$2,776.21",66.201936,CINCINNATI CSD,60201 - SILVERTON 01,No,No,No,Yes,No,Yes,26740,0,109040,135780,0,0,0,"$2,776.21"
1306,602-0007-0251-00,3775 BROADLAWN CR,1101,510,1951,08-11-2009,"$117,000",5,2,1,0,26495,TR - Trustees Deed (Conv),1,0.127,"$3,382.60",66.201936,CINCINNATI CSD,60201 - SILVERTON 01,No,No,No,Yes,No,Yes,23550,0,142160,165710,0,0,0,"$3,382.60"
1307,602-0007-0255-00,3791 S BROADLAWN CR,1266,510,1950,08-28-2009,"$132,000",7,3,1,0,170937,WD - Warranty Deed (Conv),1,0.113,"$3,774.02",66.201936,CINCINNATI CSD,60201 - SILVERTON 01,No,No,No,Yes,No,Yes,25880,0,159040,184920,0,0,0,"$3,774.02"
1318,602-0007-0270-00,6913 OHIO AVE,1265,510,1950,04-30-2009,"$124,000",6,3,1,0,264629,WD - Warranty Deed (Conv),1,0.133,"$4,387.42",66.201936,CINCINNATI CSD,60201 - SILVERTON 01,No,No,No,Yes,No,Yes,26770,0,188230,215000,0,0,0,"$4,387.42"
1319,602-0009-0046-00,3804 THORNTON DR,1236,510,1940,04-10-2009,"$133,000",5,2,2,0,246577,WD - Warranty Deed (Conv),1,0.120,"$4,744.98",66.029980,DEER PARK CSD,60205 - SILVERTON 05,No,No,No,Yes,No,Yes,28860,0,199640,228500,0,0,0,"$4,744.98"
1320,602-0009-0118-00,3852 GARDNER AVE,1158,510,1939,06-02-2009,"$123,500",6,3,1,0,22826,WD - Warranty Deed (Conv),1,0.122,"$3,077.38",66.029980,DEER PARK CSD,60205 - SILVERTON 05,No,No,No,Yes,No,Yes,28860,0,119130,147990,0,0,0,"$3,077.38"
1321,608-0008-0341-00,10816 THORNVIEW DR,1053,510,1959,07-06-2009,"$107,500",6,3,1,0,24489,WD - Warranty Deed (Conv),1,0.405,"$1,551.23",46.033844,PRINCETON CSD,60813 - SHARONVILLE 13,No,No,Yes,Yes,No,Yes,52010,0,83300,135310,0,0,0,$775.62
1322,608-0008-0426-00,10921 THORNVIEW DR,1050,510,1962,07-15-2009,"$119,000",6,4,2,0,197388,WD - Warranty Deed (Conv),1,0.349,"$2,120.49",46.033844,PRINCETON CSD,60802 - SHARONVILLE 02,No,No,Yes,Yes,No,Yes,43540,0,131890,175430,0,0,0,"$2,120.49"
1323,608-0012-0142-00,11169 MACAR DR,1106,510,1956,04-09-2009,"$133,000",5,3,1,0,20740,WD - Warranty Deed (Conv),1,0.225,"$2,543.31",46.033844,PRINCETON CSD,60805 - SHARONVILLE 05,No,No,No,Yes,No,Yes,52630,0,126030,178660,0,0,0,"$2,543.31"
1324,608-0013-0083-00,11107 MULLIGAN ST,852,510,1960,07-27-2009,"$125,000",7,3,2,0,25632,WD - Warranty Deed (Conv),1,0.246,"$2,353.57",46.033844,PRINCETON CSD,60805 - SHARONVILLE 05,No,No,No,Yes,No,Yes,53630,0,111660,165290,0,0,0,"$2,353.57"
1325,608-0013-0168-00,3953 SHARONVIEW DR,1102,510,1964,06-04-2009,"$128,900",5,3,1,1,273478,QE - Quit Claim Deed (EX),1,0.224,"$2,793.79",46.033844,PRINCETON CSD,60805 - SHARONVILLE 05,No,Yes,No,No,No,Yes,50300,0,138740,189040,0,0,0,"$2,793.79"
1326,608-0015-0049-00,11076 WOODWARD LN,999,510,1948,07-28-2009,"$128,000",5,3,2,0,279742,SV - Survivorship Deed (Conv),1,0.398,"$1,695.87",46.033844,PRINCETON CSD,60806 - SHARONVILLE 06,YES(23),Yes,No,No,No,Yes,33510,0,81030,114540,0,0,0,"$1,695.87"
1327,608-0017-0083-00,10610 LEMARIE DR,918,510,1959,06-16-2009,"$115,000",5,3,1,0,279713,WD - Warranty Deed (Conv),1,0.164,"$2,807.69",46.033844,PRINCETON CSD,60801 - SHARONVILLE 01,No,Yes,No,No,No,Yes,43780,0,146220,190000,0,0,0,"$2,807.69"
1338,608-0017-0174-00,10493 THORNVIEW DR,945,510,1959,04-24-2009,"$111,050",5,3,1,1,217609,WD - Warranty Deed (Conv),1,0.168,"$2,718.59",46.033844,PRINCETON CSD,60801 - SHARONVILLE 01,No,No,No,Yes,No,Yes,43780,0,146880,190660,0,0,0,"$2,718.59"
1339,608-0017-0248-00,4028 BEAVERCREEK CR,1065,510,1960,05-27-2009,"$123,000",4,2,2,0,86820,WD - Warranty Deed (Conv),1,0.165,"$2,847.81",46.033844,PRINCETON CSD,60801 - SHARONVILLE 01,No,No,No,Yes,No,Yes,43780,0,156330,200110,0,0,0,"$2,847.81"
1340,608-0017-0281-00,4025 BEAVERCREEK CR,945,510,1960,08-03-2009,"$129,500",5,3,1,1,101418,QE - Quit Claim Deed (EX),1,0.166,"$2,698.99",46.033844,PRINCETON CSD,60801 - SHARONVILLE 01,No,No,No,Yes,No,Yes,43780,0,145870,189650,0,0,0,"$2,698.99"
1341,608-0020-0131-00,3919 CREEK RD,1140,510,1956,05-11-2009,"$134,500",5,3,1,2,21918,WD - Warranty Deed (Conv),1,0.165,"$2,940.19",46.033844,PRINCETON CSD,60801 - SHARONVILLE 01,No,No,No,Yes,No,Yes,43780,0,162720,206500,0,0,0,"$2,940.19"
1342,608-0024-0073-00,1583 CONTINENTAL DR,1080,510,1962,07-01-2009,"$118,000",5,2,2,0,116900,WD - Warranty Deed (Conv),1,0.214,"$2,093.27",46.033844,PRINCETON CSD,60808 - SHARONVILLE 08,No,No,No,Yes,No,Yes,33800,0,113140,146940,0,0,0,"$2,093.27"
1343,608-0029-0023-00,4919 FIELDS ERTEL RD,1000,510,1947,06-17-2009,"$126,000",6,3,1,1,79723,WD - Warranty Deed (Conv),1,0.514,"$1,773.88",46.033844,PRINCETON CSD,60810 - SHARONVILLE 10,No,No,No,No,No,Yes,39940,0,80160,120100,0,0,0,"$1,773.88"
1344,608-0029-0140-00,5252 LONDONDERRY DR,1252,555,1987,07-27-2009,"$125,000",5,2,2,1,246852,WD - Warranty Deed (Conv),1,0.045,"$2,167.44",46.033844,PRINCETON CSD,60819 - COPPERFIELD LANDO,No,No,No,Yes,No,Yes,30000,0,122500,152500,0,0,0,"$2,167.44"
1345,608-0030-0181-00,5060 LORD ALFRED CT,1212,555,1989,02-02-2009,"$146,900",5,2,2,1,252475,WD - Warranty Deed (Conv),1,0.039,"$2,380.30",46.033844,PRINCETON CSD,60821 - TENNYSON LANDO,No,No,No,Yes,No,Yes,30000,0,137500,167500,0,0,0,"$2,380.30"
1346,608-0032-0129-00,5587 DICKENS DR,952,555,1986,07-07-2009,"$117,500",4,2,1,1,278480,WD - Warranty Deed (Conv),1,0.036,"$2,390.16",46.033844,PRINCETON CSD,60819 - COPPERFIELD LANDO,No,No,No,Yes,No,Yes,30000,0,138000,168000,0,0,0,"$2,390.16"
1347,608-0032-0313-00,12041 LEGACY CT,1184,555,1988,04-30-2009,"$216,000",4,2,2,1,348276,WD - Warranty Deed (Conv),1,0.066,"$4,815.76",46.033844,PRINCETON CSD,60819 - COPPERFIELD LANDO,No,No,No,Yes,No,Yes,30000,0,309130,339130,0,0,0,"$4,815.76"
1358,609-0003-0212-00,4123 HOFFMAN AVE,1082,510,1949,06-23-2009,"$123,600",7,3,2,0,89898,WD - Warranty Deed (Conv),1,0.105,"$3,710.33",69.215924,DEER PARK CSD,60902 - DEER PARK 02,No,No,No,Yes,No,Yes,27500,0,142410,169910,0,0,0,"$3,710.33"
1359,609-0005-0148-00,4266 DUNEDEN AVE,884,510,1928,07-30-2009,"$118,000",5,2,1,0,112465,WD - Warranty Deed (Conv),1,0.149,"$3,062.23",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,36870,0,103430,140300,0,0,0,"$3,062.23"
1360,609-0005-0202-00,4270 REDMONT AVE,1237,510,1925,07-20-2009,"$122,500",5,2,1,1,226692,WD - Warranty Deed (Conv),1,0.148,"$4,117.47",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,Yes,No,No,No,Yes,36140,0,146760,182900,0,0,0,"$4,117.47"
1361,609-0007-0145-00,3740 LANSDOWNE AVE,1123,510,1928,06-16-2009,"$136,000",6,3,1,0,309940,QE - Quit Claim Deed (EX),1,0.158,"$6,171.81",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,39660,0,243340,283000,0,0,0,"$6,171.81"
1362,609-0007-0201-00,4041 LANSDOWNE AVE,1008,510,1928,08-18-2009,"$120,500",5,2,1,0,334478,WD - Warranty Deed (Conv),1,0.169,"$3,416.79",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,39660,0,116910,156570,0,0,0,"$1,712.46"
1363,609-0007-0271-00,7211 VIRGINIA AVE,1220,510,1940,05-01-2009,"$103,000",6,2,2,0,340051,WD - Warranty Deed (Conv),1,0.149,"$4,785.23",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,38120,0,181010,219130,0,0,0,"$4,785.23"
1364,609-0010-0017-00,4345 CLIFFORD RD,878,510,1927,07-14-2009,"$130,000",5,2,1,0,146344,WD - Warranty Deed (Conv),1,0.183,"$3,567.01",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,39420,0,123830,163250,0,0,0,"$3,567.01"
1365,609-0010-0039-00,4253 ORCHARD LN,886,510,1940,08-04-2009,"$107,500",5,2,1,0,72298,WD - Warranty Deed (Conv),1,0.186,"$3,205.99",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,No,No,Yes,39420,0,102910,142330,0,0,0,"$3,205.99"
1366,609-0012-0078-00,4310 GLENWAY AVE,1066,510,1940,04-02-2009,"$116,500",6,3,1,1,290986,WE - Warranty Deed (EX),1,0.123,"$4,270.77",69.215924,DEER PARK CSD,60905 - DEER PARK 05,No,No,No,Yes,No,Yes,29480,0,166130,195610,0,0,0,"$4,270.77"
1367,609-0013-0091-00,7712 MONTICELLO AVE,996,510,1941,08-28-2009,"$118,000",5,2,1,0,27304,WD - Warranty Deed (Conv),1,0.152,"$3,357.99",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,36770,0,116980,153750,0,0,0,"$3,357.99"
1378,609-0013-0098-00,7722 MOSS CT,1032,510,1940,07-02-2009,"$136,000",5,2,1,0,173555,WD - Warranty Deed (Conv),1,0.146,"$3,963.22",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,35700,0,146150,181850,0,0,0,"$3,963.22"
1379,609-0013-0124-00,7716 MONTICELLO AVE,1065,510,1941,05-11-2009,"$114,900",6,3,2,0,21937,LW - Limited Warrant Deed (Conv),1,0.150,"$3,807.89",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,36770,0,137540,174310,0,0,0,"$3,807.89"
1380,609-0013-0310-00,3839 MACNICHOLAS AVE,1279,510,1947,08-04-2009,"$130,000",5,2,1,1,160007,SV - Survivorship Deed (Conv),1,0.145,"$4,157.85",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,34770,0,155600,190370,0,0,0,"$4,157.85"
1381,609-0013-0345-00,3780 MACNICHOLAS AVE,1048,510,1946,07-17-2009,"$127,500",5,2,1,0,25208,WD - Warranty Deed (Conv),1,0.123,"$3,907.86",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,33960,0,145350,179310,0,0,0,"$3,907.86"
1382,609-0013-0478-00,7817 GAIL DR,1130,510,1953,03-02-2009,"$143,250",6,3,1,1,19234,WD - Warranty Deed (Conv),1,0.123,"$4,278.31",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,32900,0,163230,196130,0,0,0,"$4,278.31"
1383,609-0013-0570-00,7841 QUARTER MAINE AVE,1248,510,1955,07-01-2009,"$137,000",5,3,1,2,303479,WD - Warranty Deed (Conv),1,0.122,"$5,538.47",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,32900,0,221100,254000,0,0,0,"$5,538.47"
1384,609-0013-0602-00,3732 FRONTENAC AVE,1188,510,1957,04-13-2009,"$148,000",6,3,1,1,113204,WD - Warranty Deed (Conv),1,0.190,"$4,612.95",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,40250,0,171250,211500,0,0,0,"$4,612.95"
1385,609-0015-0187-00,7316 RICHMOND AVE,1250,510,1945,07-30-2009,"$154,000",6,3,2,0,365353,WD - Warranty Deed (Conv),1,0.102,"$4,545.84",69.215924,DEER PARK CSD,60901 - DEER PARK 01,YES(13),No,No,Yes,No,Yes,27740,0,180690,208430,0,0,0,"$4,545.84"
1386,609-0015-0223-00,7323 RICHMOND AVE,1275,510,1946,04-02-2009,"$129,500",6,3,1,0,220154,WD - Warranty Deed (Conv),1,0.099,"$4,362.00",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,26280,0,173750,200030,0,0,0,"$4,362.00"
1387,609-0015-0292-00,7312 IRWIN AVE,1188,510,1952,05-01-2009,"$134,500",5,3,1,1,108686,WD - Warranty Deed (Conv),1,0.093,"$3,618.13",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,25990,0,139650,165640,0,0,0,"$3,618.13"
1398,611-0080-0095-00,9771 OTTERBEIN RD,1107,510,1960,07-08-2009,"$125,000",5,3,2,0,312980,QU - Quit Claim Deed (Conv),1,0.984,"$2,709.62",46.033844,PRINCETON CSD,61110 - EVENDALE 10,No,No,No,Yes,No,No,63500,0,126450,189950,0,0,0,"$2,709.62"
1399,612-0010-0129-00,8855 BRITTANY DR,1148,510,1961,08-06-2009,"$173,000",6,3,1,1,308422,WD - Warranty Deed (Conv),1,0.192,"$2,737.95",47.604103,SYCAMORE CSD,61223 - BLUE ASH 23,No,No,Yes,Yes,No,Yes,50740,0,159540,210280,0,0,0,"$2,737.95"
1400,612-0030-0332-00,9362 WYNNECREST DR,1092,510,1959,08-26-2009,"$134,000",5,3,1,0,265048,QE - Quit Claim Deed (EX),1,0.180,"$3,010.01",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,80370,0,121690,202060,0,0,0,"$3,010.01"
1401,612-0040-0047-00,4915 PROSPECT AVE,1036,510,1960,03-24-2009,"$163,000",6,3,1,0,98243,QU - Quit Claim Deed (Conv),1,0.173,"$2,882.79",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,YES(09),No,Yes,Yes,No,Yes,84000,0,188150,272150,0,52120,0,"$2,882.79"
1402,612-0040-0176-00,4822 MYRTLE AVE,840,510,1940,08-19-2009,"$135,000",5,2,1,0,26829,WD - Warranty Deed (Conv),2,0.193,"$2,632.78",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,88200,0,88680,176880,0,0,0,"$2,632.78"
1403,612-0050-0400-00,4546 COOPER RD,884,510,1941,08-24-2009,"$117,000",5,2,1,0,27009,WD - Warranty Deed (Conv),1,0.252,"$2,908.46",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,94080,0,100850,194930,0,0,0,"$2,908.46"
1404,612-0050-0526-00,9522 CONKLIN AVE,1224,510,1890,08-25-2009,"$130,000",5,2,1,0,238039,QE - Quit Claim Deed (EX),1,0.193,"$2,966.50",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,90000,0,109100,199100,0,0,0,"$2,966.50"
1405,612-0060-0364-00,4675 BELLEVIEW AVE,1269,510,1940,08-13-2009,"$185,000",6,3,2,0,66146,WD - Warranty Deed (Conv),1,0.368,"$3,557.49",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,YES(14),No,No,Yes,No,Yes,104330,0,134260,238590,0,0,0,"$3,557.49"
1406,612-0070-0033-00,4495 HUNT RD,1184,680,1952,03-17-2009,"$144,500",10,4,2,0,19790,WD - Warranty Deed (Conv),1,0.138,$6.05,0.000000,SYCAMORE CSD,61203 - BLUE ASH 03,No,Yes,No,No,No,Yes,75600,0,142210,217810,0,0,217810,$6.05
1407,612-0070-0058-00,4474 VICTOR AVE,1184,510,1952,06-03-2009,"$144,500",6,4,2,0,325388,WD - Warranty Deed (Conv),1,0.138,"$4,503.51",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,75600,0,226900,302500,0,0,0,"$4,503.51"
1418,612-0070-0152-00,9370 THRUSH CT,1184,510,1953,07-24-2009,"$152,500",7,4,1,0,314124,QE - Quit Claim Deed (EX),1,0.143,"$3,388.59",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,YES(12),Yes,No,No,No,Yes,79610,0,140390,220000,0,0,0,"$3,388.59"
1419,612-0070-0300-00,9479 HUNTERS CREEK DR,990,550,1981,07-10-2009,"$132,000",5,2,1,2,178484,WD - Warranty Deed (Conv),1,0.000,"$2,388.88",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,Yes,No,Yes,23400,0,136950,160350,0,0,0,"$2,388.88"
1420,612-0070-0352-00,9482 HUNTERS CREEK DR,1156,550,1985,08-03-2009,"$140,000",5,2,2,1,25991,WD - Warranty Deed (Conv),1,0.000,"$2,765.68",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,Yes,No,Yes,23400,0,162280,185680,0,0,0,"$2,765.68"
1421,612-0120-0059-00,10105 KENWOOD RD,1073,510,1956,08-31-2009,"$100,000",5,2,1,0,330286,WD - Warranty Deed (Conv),1,0.490,"$4,080.85",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,128140,0,145930,274070,0,0,0,"$4,080.85"
1422,612-0121-0029-00,9882 TIMBERS DR,1159,555,1979,07-06-2009,"$105,000",5,2,1,1,182517,WD - Warranty Deed (Conv),1,0.014,"$2,996.62",47.604103,SYCAMORE CSD,61212 - TIMBERS LANDO,No,No,No,No,No,Yes,28000,0,166750,194750,0,0,0,"$2,996.62"
1423,612-0121-0036-00,9967 TIMBERS DR,1254,555,1979,08-26-2009,"$120,000",5,2,1,1,225648,WD - Warranty Deed (Conv),1,0.017,"$2,540.52",47.604103,SYCAMORE CSD,61212 - TIMBERS LANDO,No,No,No,Yes,No,Yes,28000,0,142670,170670,0,0,0,"$2,540.52"
1424,612-0121-0101-00,9837 TIMBERS DR,1254,555,1982,08-31-2009,"$108,000",5,2,2,1,161039,WE - Warranty Deed (EX),1,0.014,"$2,619.52",47.604103,SYCAMORE CSD,61212 - TIMBERS LANDO,No,No,No,Yes,No,Yes,28000,0,147970,175970,0,0,0,"$2,619.52"
1425,612-0121-0148-00,9818 TIMBERS DR,1159,555,1986,07-15-2009,"$139,000",5,2,2,1,359540,WE - Warranty Deed (EX),1,0.014,"$3,099.40",47.604103,SYCAMORE CSD,61212 - TIMBERS LANDO,YES(14),Yes,No,No,No,Yes,28000,0,173430,201430,0,0,0,"$3,099.40"
1426,612-0180-0123-00,10755 FALLSINGTON CT,1249,555,1984,05-28-2009,"$150,000",6,3,1,2,276830,SE - Survivorship Deed (EX),2,0.026,"$3,360.64",47.604103,SYCAMORE CSD,61236 - SYCAMORE VILLAGE LANDO,No,No,No,Yes,No,Yes,30000,0,195890,225890,0,0,0,"$3,360.64"
1427,620-0180-0104-00,9396 ARNOLD LN,1242,510,1956,03-17-2009,"$125,000",6,3,1,0,19792,WD - Warranty Deed (Conv),1,0.908,"$4,271.82",60.666397,LOVELAND CSD,62020 - SYMMES 20,YES(09),No,No,Yes,No,Yes,69160,0,156250,225410,0,0,0,"$4,271.82"
1438,620-0190-0397-00,9106 DOMINION CR,1216,550,1987,03-24-2009,"$113,875",5,2,3,1,122057,AF - Affidavit (EX),2,0.000,"$3,346.46",53.799505,SYCAMORE CSD,62013 - SYCAMORE STATION CONDO,No,No,No,No,No,Yes,24700,0,167140,191840,0,0,0,"$3,346.46"
1439,620-0190-0472-00,9162 DOMINION CR,1232,550,1986,05-06-2009,"$106,500",6,3,2,1,237813,WE - Warranty Deed (EX),1,0.000,"$3,284.62",53.799505,SYCAMORE CSD,62013 - SYCAMORE STATION CONDO,No,No,No,Yes,No,Yes,24700,0,169870,194570,0,0,0,"$3,284.62"
1440,621-0007-0049-00,4 IROQUOIS DR,1260,510,1958,05-14-2009,"$110,000",5,3,1,0,22134,WD - Warranty Deed (Conv),1,0.304,"$3,280.70",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,63910,0,108970,172880,0,0,0,"$3,280.70"
1441,621-0007-0076-00,1012 SUNRISE DR,975,510,1959,06-03-2009,"$100,000",5,3,1,0,343788,WD - Warranty Deed (Conv),1,0.232,"$2,789.48",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,54780,0,92230,147010,0,0,0,"$2,789.48"
1442,621-0007-0129-00,1101 SUNRISE DR,1255,510,1957,03-05-2009,"$100,000",6,3,1,0,210271,WD - Warranty Deed (Conv),1,0.228,"$3,418.96",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,54280,0,125890,180170,0,0,0,"$3,418.96"
1443,621-0007-0210-00,928 BELLWOOD DR,875,510,1957,02-13-2009,"$105,000",5,3,1,0,321844,WD - Warranty Deed (Conv),1,0.241,"$3,759.12",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,59390,0,138110,197500,0,0,0,"$3,759.12"
1444,621-0008-0011-00,14 MIAMIVIEW DR,1150,510,1958,07-07-2009,"$117,900",6,4,2,0,24571,WD - Warranty Deed (Conv),1,0.152,"$3,714.44",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,41920,0,153830,195750,0,0,0,"$3,714.44"
1445,621-0008-0034-00,10 MIAMIVIEW DR,1136,510,1956,07-27-2009,"$107,000",5,3,1,0,25642,WD - Warranty Deed (Conv),1,0.156,"$2,934.24",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,41920,0,112720,154640,0,0,0,"$2,934.24"
1446,621-0009-0056-00,912 MARBEA DR,936,510,1962,04-30-2009,"$115,000",5,3,1,0,21523,WD - Warranty Deed (Conv),1,0.165,"$2,871.80",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,47810,0,103340,151150,0,0,0,"$2,871.80"
1447,621-0012-0124-00,1812 STOCKTON DR,1200,510,1966,07-31-2009,"$154,500",5,3,2,1,95021,WD - Warranty Deed (Conv),1,0.241,"$5,023.78",60.879881,LOVELAND CSD,62103 - LOVELAND 03,No,No,No,Yes,No,No,53760,0,210980,264740,0,0,0,"$5,023.78"
1458,621-0014-0025-00,2081 STRATFORD CT,1220,550,1985,04-15-2009,"$115,000",5,2,1,2,51603,WD - Warranty Deed (Conv),1,0.000,"$3,621.32",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,170780,190780,0,0,0,"$3,621.32"
1459,621-0014-0127-00,5040 BRISTOL CT,847,550,1993,05-01-2009,"$131,500",4,1,2,1,80370,WD - Warranty Deed (Conv),1,0.000,"$3,692.74",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,174610,194610,0,0,0,"$3,692.74"
1460,621-0015-0028-00,2048 STRATFORD CT,1254,550,1981,08-03-2009,"$113,000",5,2,1,2,336211,WD - Warranty Deed (Conv),1,0.000,"$3,864.74",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,183600,203600,0,0,0,"$3,864.74"
1461,621-0015-0051-00,1055 STRATFORD CT,986,550,1983,07-01-2009,"$102,900",5,2,1,1,83058,WD - Warranty Deed (Conv),1,0.000,"$3,859.42",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,No,No,No,20000,0,176530,196530,0,0,0,"$3,859.42"
1469,621-0015-0108-00,5041 BRISTOL CT,836,550,1990,07-08-2009,"$121,500",4,2,2,1,315187,WD - Warranty Deed (Conv),1,0.000,"$3,795.26",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,180000,200000,0,0,0,"$1,897.63"
1470,630-0050-0076-00,8668 HARRISON AVE,1196,510,1961,04-20-2009,"$107,000",6,3,2,0,219274,SV - Survivorship Deed (Conv),2,0.520,"$3,151.87",52.517030,SOUTHWEST LSD (HAMILTON CO.),63000 - WHITEWATER,No,No,No,Yes,No,Yes,38790,0,153540,192330,0,0,0,"$3,151.87"
