,parcel_number,address,finsqft,use,year_built,transfer_date,amount,total_rooms,bedrooms,full_baths,half_baths,conveyance_number,deed_type,num_parcels_sold,acreage,annual_tax,effective_tax_rate,school_district,appraisal_area,board_of_revision,rental_registration,homestead,owner_occupancy_credit,foreclosure,special_assessments,market_land_value,cauv_value,market_improvement_value,market_total_value,tif_value,abated_value,exempt_value,taxes_paid,st_num,apt_num,street,city,state,new_address,formatted_address,longitude,latitude,num_amount,year,month
394,608-0032-0133-00,5555 Dickens Dr,1252,555,1986,08-03-2011,"$106,000",5,2,2,1,111384.0,QE - Quit Claim Deed (EX),1,0.045,"$2,730.18",46.033844,PRINCETON CSD,60819 - COPPERFIELD LANDO,YES(00),No,No,Yes,No,Yes,30000,0,162170,192170,0,0,0,"$2,730.18",5555,,Dickens Dr,Cincinnati,OH,"5555 Dickens Dr Cincinnati, OH","5555 Dickens Dr, Cincinnati, OH 45241, USA",-84.3776609,39.2921972,106000,2011,8
395,608-0032-0140-00,12015 Pickwick Pl,1184,555,1986,08-10-2011,"$175,000",4,2,2,0,39768.0,WD - Warranty Deed (Conv),1,0.066,"$4,818.20",46.033844,PRINCETON CSD,60819 - COPPERFIELD LANDO,No,No,No,Yes,No,Yes,30000,0,309320,339320,0,0,0,"$4,818.20",12015,,Pickwick Pl,Cincinnati,OH,"12015 Pickwick Pl Cincinnati, OH","12015 Pickwick Pl, Cincinnati, OH 45241, USA",-84.3778099,39.2917025,175000,2011,8
396,609-0003-0078-00,4126 Hoffman Ave,1044,510,1941,06-09-2011,"$109,000",5,3,1,0,253293.0,WD - Warranty Deed (Conv),1,0.127,"$3,641.97",69.215924,DEER PARK CSD,60902 - DEER PARK 02,No,No,No,Yes,No,Yes,26990,0,139910,166900,0,0,0,"$3,641.97",4126,,Hoffman Ave,Cincinnati,OH,"4126 Hoffman Ave Cincinnati, OH","4126 Hoffman Ave, Deer Park, OH 45236, USA",-84.3975903,39.205944,109000,2011,6
397,609-0005-0178-00,4251 Duneden Ave,838,510,1928,07-01-2011,"$116,900",5,2,2,0,341858.0,WE - Warranty Deed (EX),1,0.152,"$3,964.17",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,36140,0,145570,181710,0,0,0,"$3,964.17",4251,,Duneden Ave,Cincinnati,OH,"4251 Duneden Ave Cincinnati, OH","4251 Duneden Ave, Deer Park, OH 45236, USA",-84.3925014,39.2035588,116900,2011,7
398,609-0005-0201-00,4266 Redmont Ave,1010,510,1932,05-20-2011,"$100,000",5,2,1,0,240529.0,WD - Warranty Deed (Conv),1,0.149,"$3,059.13",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,36140,0,103860,140000,0,0,0,"$3,059.13",4266,,Redmont Ave,Cincinnati,OH,"4266 Redmont Ave Cincinnati, OH","4266 Redmont Ave, Cincinnati, OH 45236, USA",-84.39236629999999,39.2030811,100000,2011,5
399,609-0006-0059-00,4117 Oleary Ave,1008,510,1928,07-06-2011,"$114,000",5,2,1,1,173150.0,WD - Warranty Deed (Conv),1,0.168,"$4,486.27",69.215924,DEER PARK CSD,60902 - DEER PARK 02,No,No,No,Yes,No,Yes,34060,0,171540,205600,0,0,0,"$4,486.27",4117,,Oleary Ave,Cincinnati,OH,"4117 Oleary Ave Cincinnati, OH","4117 O'Leary Ave, Cincinnati, OH 45236, USA",-84.398731,39.2020571,114000,2011,7
400,609-0007-0045-00,3778 Oleary Ave,1163,510,1941,03-29-2011,"$151,000",6,3,1,0,212698.0,QE - Quit Claim Deed (EX),1,0.158,"$3,772.83",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,39660,0,133170,172830,0,0,0,"$3,772.83",3778,,Oleary Ave,Cincinnati,OH,"3778 Oleary Ave Cincinnati, OH","3778 O'Leary Ave, Cincinnati, OH 45236, USA",-84.40766719999999,39.2031547,151000,2011,3
401,609-0007-0255-00,7227 Delaware Ave,816,510,1928,08-31-2011,"$110,000",5,2,1,0,257810.0,QE - Quit Claim Deed (EX),1,0.109,"$3,726.39",69.215924,DEER PARK CSD,60903 - DEER PARK 03,YES(11),No,No,Yes,No,Yes,29570,0,141090,170660,0,0,0,"$3,726.39",7227,,Delaware Ave,Cincinnati,OH,"7227 Delaware Ave Cincinnati, OH","7227 Delaware Ave, Cincinnati, OH 45236, USA",-84.40338539999999,39.2003701,110000,2011,8
402,609-0007-0363-00,7114 Virginia Ave,1008,510,1939,08-31-2011,"$112,200",5,2,1,1,281673.0,WD - Warranty Deed (Conv),1,0.148,"$4,793.60",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,38120,0,181880,220000,0,0,0,"$4,793.60",7114,,Virginia Ave,Cincinnati,OH,"7114 Virginia Ave Cincinnati, OH","7114 Virginia Ave, Deer Park, OH 45236, USA",-84.40202049999999,39.1985045,112200,2011,8
403,609-0009-0068-00,4113 Orchard Ln,1274,510,1940,08-30-2011,"$129,500",7,3,1,1,216042.0,WD - Warranty Deed (Conv),1,0.22,"$5,344.11",69.215924,DEER PARK CSD,60901 - DEER PARK 01,YES(21),Yes,No,No,No,Yes,41610,0,195900,237510,0,0,0,"$5,344.11",4113,,Orchard Ln,Cincinnati,OH,"4113 Orchard Ln Cincinnati, OH","4113 Orchard Ln, Deer Park, OH 45236, USA",-84.3957727,39.2012069,129500,2011,8
404,609-0009-0081-00,4130 Orchard Ln,1088,510,1941,06-07-2011,"$133,000",7,3,2,0,199755.0,WD - Warranty Deed (Conv),1,0.196,"$3,833.70",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,40520,0,135370,175890,0,0,0,"$3,833.70",4130,,Orchard Ln,Cincinnati,OH,"4130 Orchard Ln Cincinnati, OH","4130 Orchard Ln, Cincinnati, OH 45236, USA",-84.3946548,39.2015165,133000,2011,6
405,609-0013-0104-00,7700 Moss Ct,1017,510,1940,06-28-2011,"$117,000",6,2,1,0,68991.0,WD - Warranty Deed (Conv),1,0.23,"$3,885.06",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,46540,0,131300,177840,0,0,0,"$3,885.06",7700,,Moss Ct,Cincinnati,OH,"7700 Moss Ct Cincinnati, OH","7700 Moss Ct, Cincinnati, OH 45236, USA",-84.4014909,39.203951,117000,2011,6
406,609-0013-0358-00,3832 Macnicholas Ave,1220,510,1948,07-06-2011,"$141,000",6,4,2,0,62712.0,WD - Warranty Deed (Conv),1,0.146,"$4,103.17",69.215924,DEER PARK CSD,60903 - DEER PARK 03,No,No,No,Yes,No,Yes,34770,0,153180,187950,0,0,0,"$4,103.17",3832,,Macnicholas Ave,Cincinnati,OH,"3832 Macnicholas Ave Cincinnati, OH","3832 Mac Nicholas Ave, Cincinnati, OH 45236, USA",-84.405057,39.2048634,141000,2011,7
407,609-0013-0435-00,3923 Hemphill Wy,1221,510,1953,02-28-2011,"$118,500",7,4,2,0,332929.0,QE - Quit Claim Deed (EX),1,0.173,"$4,423.19",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,39200,0,163610,202810,0,0,0,"$4,423.19",3923,,Hemphill Wy,Cincinnati,OH,"3923 Hemphill Wy Cincinnati, OH","3923 Hemphill Way, Deer Park, OH 45236, USA",-84.4017724,39.20760569999999,118500,2011,2
408,609-0013-0450-00,7872 Gail Dr,1014,510,1954,07-15-2011,"$137,000",5,2,1,1,23470.0,WD - Warranty Deed (Conv),1,0.149,"$3,510.87",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,Yes,Yes,No,Yes,36400,0,151000,187400,0,0,0,"$3,510.87",7872,,Gail Dr,Cincinnati,OH,"7872 Gail Dr Cincinnati, OH","7872 Gail Dr, Cincinnati, OH 45236, USA",-84.4050305,39.20816019999999,137000,2011,7
409,609-0013-0507-00,3937 Hemphill Wy,1221,510,1953,07-18-2011,"$134,500",7,3,1,0,339552.0,WD - Warranty Deed (Conv),1,0.168,"$4,201.09",69.215924,DEER PARK CSD,60904 - DEER PARK 04,No,No,No,Yes,No,Yes,37010,0,155470,192480,0,0,0,"$4,201.09",3937,,Hemphill Wy,Cincinnati,OH,"3937 Hemphill Wy Cincinnati, OH","3937 Hemphill Way, Deer Park, OH 45236, USA",-84.40062499999999,39.2072637,134500,2011,7
410,609-0013-0512-00,3925 Hemphill Wy,1221,510,1953,08-09-2011,"$136,500",7,4,2,0,24479.0,WD - Warranty Deed (Conv),1,0.175,"$4,385.63",69.215924,DEER PARK CSD,60904 - DEER PARK 04,YES(09),No,No,Yes,No,Yes,39200,0,161630,200830,0,0,0,"$4,385.63",3925,,Hemphill Wy,Cincinnati,OH,"3925 Hemphill Wy Cincinnati, OH","3925 Hemphill Way, Cincinnati, OH 45236, USA",-84.4015383,39.2074796,136500,2011,8
411,609-0015-0188-00,7320 Richmond Ave,1250,510,1945,05-26-2011,"$141,000",6,3,1,1,337574.0,QE - Quit Claim Deed (EX),1,0.108,"$3,869.70",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,25990,0,151430,177420,0,0,0,"$3,869.70",7320,,Richmond Ave,Cincinnati,OH,"7320 Richmond Ave Cincinnati, OH","7320 Richmond Ave, Cincinnati, OH 45236, USA",-84.38575209999999,39.2011206,141000,2011,5
412,609-0015-0233-00,4423 Clifford Rd,1093,510,1946,05-31-2011,"$118,900",5,3,1,0,69051.0,WD - Warranty Deed (Conv),1,0.115,"$3,707.31",69.215924,DEER PARK CSD,60901 - DEER PARK 01,No,No,No,Yes,No,Yes,32490,0,137430,169920,0,0,0,"$3,707.31",4423,,Clifford Rd,Cincinnati,OH,"4423 Clifford Rd Cincinnati, OH","4423 Clifford Rd, Deer Park, OH 45236, USA",-84.38766210000001,39.20146829999999,118900,2011,5
413,612-0060-0393-00,4723 Alpine Ave,1092,510,1939,04-06-2011,"$147,217",5,2,1,0,,WE - Warranty Deed (EX),1,0.206,"$4,176.85",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,89880,0,102800,192680,0,0,0,"$2,867.68",4723,,Alpine Ave,Montgomery,OH,"4723 Alpine Ave Montgomery, OH","4723 Alpine Ave, Cincinnati, OH 45242, USA",-84.37985239999999,39.2232653,147217,2011,4
414,612-0060-0427-00,4738 Tillsam Ct,1253,510,1945,04-11-2011,"$138,300",6,3,1,1,339388.0,PC - Probate Court (EX),1,0.192,"$4,183.65",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,Yes,No,Yes,No,Yes,90000,0,191010,281010,0,0,0,"$4,183.65",4738,,Tillsam Ct,Montgomery,OH,"4738 Tillsam Ct Montgomery, OH","4738 Tillsam Ct, Cincinnati, OH 45242, USA",-84.378924,39.2276146,138300,2011,4
415,612-0070-0084-00,9384 Lark Ct,1184,510,1953,03-03-2011,"$125,000",6,2,2,0,298500.0,QE - Quit Claim Deed (EX),1,0.138,"$3,199.05",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,74090,0,140680,214770,0,0,0,"$3,199.05",9384,,Lark Ct,Montgomery,OH,"9384 Lark Ct Montgomery, OH","9384 Lark Ct, Blue Ash, OH 45242, USA",-84.38446069999999,39.2283075,125000,2011,3
416,612-0070-0117-00,4400 Victor Ave,1184,510,1953,06-02-2011,"$110,000",6,4,1,1,,QE - Quit Claim Deed (EX),1,0.138,"$3,342.47",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,75600,0,148720,224320,0,0,0,"$3,342.47",4400,,Victor Ave,Montgomery,OH,"4400 Victor Ave Montgomery, OH","4400 Victor Ave, Blue Ash, OH 45242, USA",-84.38900799999999,39.22917,110000,2011,6
417,612-0070-0133-00,9364 Cardinal Ct,1184,510,1953,08-18-2011,"$129,900",6,3,1,0,116796.0,WD - Warranty Deed (Conv),1,0.209,"$3,053.79",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,74600,0,130410,205010,0,0,0,"$3,053.79",9364,,Cardinal Ct,Montgomery,OH,"9364 Cardinal Ct Montgomery, OH","9364 Cardinal Ct, Cincinnati, OH 45242, USA",-84.38978569999999,39.2284148,129900,2011,8
418,612-0070-0146-00,4419 Victor Ave,1184,510,1953,05-25-2011,"$127,000",5,2,1,0,225314.0,QE - Quit Claim Deed (EX),1,0.138,"$2,904.67",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,75600,0,119370,194970,0,0,0,"$2,904.67",4419,,Victor Ave,Montgomery,OH,"4419 Victor Ave Montgomery, OH","4419 Victor Ave, Cincinnati, OH 45242, USA",-84.3885236,39.22875459999999,127000,2011,5
419,612-0070-0307-00,9465 Hunters Creek Dr,1182,550,1981,07-21-2011,"$106,150",5,2,1,2,23688.0,WD - Warranty Deed (Conv),1,0.0,"$3,070.86",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,No,No,Yes,23400,0,176160,199560,0,0,0,"$3,070.86",9465,,Hunters Creek Dr,Montgomery,OH,"9465 Hunters Creek Dr Montgomery, OH","9465 Hunters Creek Dr, Blue Ash, OH 45242, USA",-84.3901696,39.2277559,106150,2011,7
420,612-0070-0312-00,9455 Hunters Creek Dr,1266,550,1981,07-20-2011,"$120,000",5,2,1,2,264720.0,WD - Warranty Deed (Conv),1,0.0,"$2,465.76",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,Yes,No,Yes,23400,0,142100,165500,0,0,0,"$2,465.76",9455,,Hunters Creek Dr,Montgomery,OH,"9455 Hunters Creek Dr Montgomery, OH","9455 Hunters Creek Dr, Blue Ash, OH 45242, USA",-84.3898139,39.2275502,120000,2011,7
421,612-0070-0345-00,9468 Hunters Creek Dr,1156,550,1985,04-13-2011,"$130,000",5,2,2,1,87254.0,WD - Warranty Deed (Conv),1,0.0,"$2,765.68",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,Yes,No,Yes,23400,0,162280,185680,0,0,0,"$2,765.68",9468,,Hunters Creek Dr,Montgomery,OH,"9468 Hunters Creek Dr Montgomery, OH","9468 Hunters Creek Dr, Blue Ash, OH 45242, USA",-84.3897549,39.2264074,130000,2011,4
422,612-0070-0395-00,9400 Hunters Creek Dr,1083,550,1989,05-19-2011,"$116,500",5,2,2,1,289352.0,WD - Warranty Deed (Conv),1,0.0,"$3,320.64",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,Yes,No,Yes,23400,0,199600,223000,0,0,0,"$3,320.64",9400,,Hunters Creek Dr,Montgomery,OH,"9400 Hunters Creek Dr Montgomery, OH","9400 Hunters Creek Dr, Blue Ash, OH 45242, USA",-84.3893811,39.2269525,116500,2011,5
423,612-0090-0194-00,9779 Troon Ct,1292,550,1982,05-26-2011,"$172,000",5,2,2,1,21304.0,SV - Survivorship Deed (Conv),1,0.0,"$4,396.34",47.604103,SYCAMORE CSD,61214 - TROON VILLAGE CONDO,No,No,No,Yes,No,Yes,25200,0,270030,295230,0,0,0,"$4,396.34",9779,,Troon Ct,Montgomery,OH,"9779 Troon Ct Montgomery, OH","9779 Troon Ct, Blue Ash, OH 45241, USA",-84.3976337,39.2376412,172000,2011,5
424,612-0132-0014-00,5232 Hagewa Dr,1290,510,1954,07-18-2011,"$175,000",6,3,1,0,,QE - Quit Claim Deed (EX),1,0.49,"$3,703.67",47.604103,SYCAMORE CSD,61226 - BLUE ASH 26,No,No,No,Yes,No,Yes,77660,0,171070,248730,0,0,0,"$3,703.67",5232,,Hagewa Dr,Montgomery,OH,"5232 Hagewa Dr Montgomery, OH","5232 Hagewa Dr, Cincinnati, OH 45242, USA",-84.3732969,39.2417975,175000,2011,7
425,620-0070-0068-00,9830 Union Cemetery Rd,1225,510,1954,06-10-2011,"$150,000",6,2,1,0,142205.0,WD - Warranty Deed (Conv),1,0.681,"$4,961.23",60.666397,LOVELAND CSD,62008 - SYMMES 08,No,No,No,Yes,No,Yes,84320,0,127680,212000,0,0,0,"$4,961.23",9830,,Union Cemetery Rd,Loveland,OH,"9830 Union Cemetery Rd Loveland, OH","9830 Union Cemetery Rd, Loveland, OH 45140, USA",-84.2873729,39.2815942,150000,2011,6
426,620-0070-0201-00,11784 Woodwind Dr,1192,510,1957,07-22-2011,"$164,000",5,3,1,0,148124.0,WD - Warranty Deed (Conv),1,0.459,"$4,646.89",60.666397,LOVELAND CSD,62007 - SYMMES 07,No,No,No,Yes,No,Yes,38400,0,206420,244820,0,0,0,"$4,646.89",11784,,Woodwind Dr,Loveland,OH,"11784 Woodwind Dr Loveland, OH","11784 Woodwind Dr, Loveland, OH 45140, USA",-84.2915886,39.2811373,164000,2011,7
427,620-0121-0041-00,7949 Camp Rd,1090,510,1865,06-06-2011,"$116,000",6,2,1,0,187662.0,WD - Warranty Deed (Conv),1,0.237,"$3,225.18",48.377004,INDIAN HILL EVSD,62001 - SYMMES 01,No,Yes,No,No,No,Yes,32750,0,173300,206050,0,0,0,"$3,225.18",7949,,Camp Rd,Indian Hills,OH,"7949 Camp Rd Indian Hills, OH","7949 Camp Rd, Camp Dennison, OH 45111, USA",-84.2945684,39.1976338,116000,2011,6
428,620-0190-0401-00,9114 Dominion Cr,1216,550,1984,08-24-2011,"$123,375",6,3,2,1,314187.0,WD - Warranty Deed (Conv),1,0.0,"$3,393.46",53.799505,SYCAMORE CSD,62013 - SYCAMORE STATION CONDO,No,No,No,Yes,No,Yes,24700,0,176300,201000,0,0,0,"$3,393.46",9114,,Dominion Cr,Montgomery,OH,"9114 Dominion Cr Montgomery, OH","9114 Dominion Cir, Cincinnati, OH 45249, USA",-84.30811899999999,39.288599,123375,2011,8
429,620-0190-0791-00,11983 7 Olde Dominion Dr,1064,550,1997,05-25-2011,"$109,700",5,2,2,0,21214.0,WD - Warranty Deed (Conv),1,0.0,"$2,922.14",53.799505,SYCAMORE CSD,62035 - TIMBER CREEK CONDO,No,No,No,Yes,No,Yes,26300,0,146740,173040,0,0,0,"$2,922.14",11983,7,Olde Dominion Dr,Montgomery,OH,"11983 Olde Dominion Dr 7 Montgomery, OH","11983 Olde Dominion Dr APT 7, Cincinnati, OH 45249, USA",-84.3092319,39.2887741,109700,2011,5
430,621-0011-0017-00,1549 Durango Dr,1188,510,1956,08-18-2011,"$156,000",6,3,1,0,24843.0,WD - Warranty Deed (Conv),1,0.832,"$4,744.02",60.879881,LOVELAND CSD,62103 - LOVELAND 03,No,No,No,Yes,No,No,75480,0,174500,249980,0,0,0,"$4,744.02",1549,,Durango Dr,Loveland,OH,"1549 Durango Dr Loveland, OH","1549 Durango Dr, Loveland, OH 45140, USA",-84.2823781,39.2694841,156000,2011,8
431,621-0015-0063-00,2038 Stratford Ct,1254,550,1983,04-27-2011,"$117,500",5,2,1,1,327715.0,QE - Quit Claim Deed (EX),1,0.0,"$3,363.26",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,157180,177180,0,0,0,"$3,363.26",2038,,Stratford Ct,Loveland,OH,"2038 Stratford Ct Loveland, OH","2038 Stratford Ct, Loveland, OH 45140, USA",-84.3046256,39.2761822,117500,2011,4
432,621-0015-0085-00,2012 Stratford Ct,1254,550,1983,04-25-2011,"$112,000",5,2,2,1,229699.0,SV - Survivorship Deed (Conv),1,0.0,"$3,818.12",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,181150,201150,0,0,0,"$3,818.12",2012,,Stratford Ct,Loveland,OH,"2012 Stratford Ct Loveland, OH","2012 Stratford Ct, Loveland, OH 45140, USA",-84.30528919999999,39.2768938,112000,2011,4
433,630-0160-0072-00,9372 West Rd,1008,510,1961,08-03-2011,"$140,000",5,3,2,0,24191.0,WD - Warranty Deed (Conv),1,0.674,"$2,148.87",52.51703,SOUTHWEST LSD (HAMILTON CO.),63000 - WHITEWATER,No,No,Yes,Yes,No,Yes,43660,0,113350,157010,0,0,0,"$2,148.87",9372,,West Rd,Harrison,OH,"9372 West Rd Harrison, OH","9372 West Rd, Cleves, OH 45002, USA",-84.75106459999999,39.2417441,140000,2011,8
434,651-0003-0375-00,2210 Ronda Ave,1161,510,1963,05-13-2011,"$128,000",5,2,1,1,20578.0,WD - Warranty Deed (Conv),1,0.139,"$3,333.23",58.441521,NORWOOD CSD,65107 - NORWOOD 07,No,No,No,Yes,No,Yes,38750,0,145710,184460,0,0,0,"$3,333.23",2210,,Ronda Ave,Norwood,OH,"2210 Ronda Ave Norwood, OH","2210 Ronda Ave, Cincinnati, OH 45212, USA",-84.4528622,39.1764368,128000,2011,5
435,651-0003-0409-00,2235 Varelman Ave,999,510,1956,07-18-2011,"$121,000",5,3,1,0,23540.0,SV - Survivorship Deed (Conv),1,0.139,"$2,837.09",58.441521,NORWOOD CSD,65107 - NORWOOD 07,No,No,No,Yes,No,Yes,38750,0,118150,156900,0,0,0,"$2,837.09",2235,,Varelman Ave,Norwood,OH,"2235 Varelman Ave Norwood, OH","2235 Varelman Ave, Norwood, OH 45212, USA",-84.4502359,39.1765954,121000,2011,7
436,651-0004-0018-00,2420 Lysle Ln,1110,510,1920,08-04-2011,"$125,000",6,3,1,0,327405.0,WD - Warranty Deed (Conv),1,0.195,"$4,140.31",58.441521,NORWOOD CSD,65106 - NORWOOD 06,No,No,No,Yes,No,Yes,35850,0,193150,229000,0,0,0,"$4,140.31",2420,,Lysle Ln,Norwood,OH,"2420 Lysle Ln Norwood, OH","2420 Lysle Ln, Cincinnati, OH 45212, USA",-84.4464952,39.176471,125000,2011,8
437,651-0004-0061-00,2408 Quatman Ave,1210,510,1916,02-15-2011,"$103,000",5,3,2,0,136935.0,WD - Warranty Deed (Conv),1,0.164,"$2,862.71",58.441521,NORWOOD CSD,65106 - NORWOOD 06,No,No,No,Yes,No,Yes,37600,0,120330,157930,0,0,0,"$2,862.71",2408,,Quatman Ave,Norwood,OH,"2408 Quatman Ave Norwood, OH","2408 Quatman Ave, Cincinnati, OH 45212, USA",-84.4455225,39.1739209,103000,2011,2
438,651-0004-0182-00,2322 Quatman Ave,1230,510,1919,08-24-2011,"$113,500",6,3,1,0,25073.0,WD - Warranty Deed (Conv),1,0.121,"$2,819.95",58.441521,NORWOOD CSD,65106 - NORWOOD 06,No,No,No,Yes,No,Yes,31520,0,124160,155680,0,0,0,"$2,819.95",2322,,Quatman Ave,Norwood,OH,"2322 Quatman Ave Norwood, OH","2322 Quatman Ave, Cincinnati, OH 45212, USA",-84.4486788,39.1745434,113500,2011,8
439,651-0030-0377-00,2618 Melrose Ave,1048,510,1926,06-15-2011,"$118,000",5,2,1,0,301705.0,WD - Warranty Deed (Conv),1,0.132,"$4,419.72",58.441521,NORWOOD CSD,65101 - NORWOOD 01,No,No,No,Yes,No,Yes,73220,0,171780,245000,0,0,0,"$4,419.72",2618,,Melrose Ave,Norwood,OH,"2618 Melrose Ave Norwood, OH","2618 Melrose Ave, Norwood, OH 45212, USA",-84.44473219999999,39.1535605,118000,2011,6
440,651-0049-0226-00,1717 Cleveland Ave,1234,510,1895,05-03-2011,"$100,000",5,2,2,0,237284.0,SV - Survivorship Deed (Conv),1,0.132,"$3,371.44",58.441521,NORWOOD CSD,65104 - NORWOOD 04,No,No,No,No,No,Yes,30880,0,149120,180000,0,0,0,"$3,371.44",1717,,Cleveland Ave,Norwood,OH,"1717 Cleveland Ave Norwood, OH","1717 Cleveland Ave, Norwood, OH 45212, USA",-84.46753199999999,39.160334,100000,2011,5
441,671-0013-0036-00,1776 E Galbraith Rd,1202,510,1940,05-13-2011,"$151,400",6,3,2,1,177855.0,WE - Warranty Deed (EX),4,0.178,"$2,176.72",58.402834,READING CSD,67101 - READING 01,YES(18),Yes,No,No,No,No,29470,0,85280,114750,0,0,0,"$2,176.72",1776,,E Galbraith Rd,Reading,OH,"1776 E Galbraith Rd Reading, OH","1776 E Galbraith Rd, Cincinnati, OH 45215, USA",-84.4497837,39.2118804,151400,2011,5
442,671-0024-0046-00,115 West Crest Dr,1137,510,1950,07-08-2011,"$130,000",6,3,2,0,23204.0,WD - Warranty Deed (Conv),1,0.25,"$3,094.44",58.402834,READING CSD,67104 - READING 04,No,No,No,Yes,No,No,38570,0,129410,167980,0,0,0,"$3,094.44",115,,West Crest Dr,Reading,OH,"115 West Crest Dr Reading, OH","115 W Crest Dr, Cincinnati, OH 45215, USA",-84.42722669999999,39.2281803,130000,2011,7
443,671-0024-0079-00,181 East Crest Dr,1137,510,1951,02-01-2011,"$104,362",6,3,1,1,270415.0,WD - Warranty Deed (Conv),1,0.229,"$3,319.84",58.402834,READING CSD,67104 - READING 04,No,No,No,No,No,No,41910,0,133090,175000,0,0,0,"$3,319.84",181,,East Crest Dr,Reading,OH,"181 East Crest Dr Reading, OH","181 E Crest Dr, Reading, OH 45215, USA",-84.4257394,39.2304464,104362,2011,2
444,671-0024-0269-00,1316 Thurnridge Dr,1026,510,1955,03-28-2011,"$123,500",5,3,1,0,356903.0,WD - Warranty Deed (Conv),1,0.156,"$3,116.22",58.402834,READING CSD,67104 - READING 04,No,No,No,Yes,No,No,33130,0,136300,169430,0,0,0,"$3,116.22",1316,,Thurnridge Dr,Reading,OH,"1316 Thurnridge Dr Reading, OH","1316 Thurnridge Dr, Reading, OH 45215, USA",-84.4252716,39.2250396,123500,2011,3
445,671-0024-0325-00,1711 Sanborn Dr,1221,510,1955,06-14-2011,"$110,000",6,4,1,0,73611.0,WD - Warranty Deed (Conv),1,0.144,"$3,360.48",58.402834,READING CSD,67104 - READING 04,No,No,No,No,No,No,32590,0,144540,177130,0,0,0,"$3,360.48",1711,,Sanborn Dr,Reading,OH,"1711 Sanborn Dr Reading, OH","1711 Sanborn Dr, Cincinnati, OH 45215, USA",-84.42320629999999,39.2307085,110000,2011,6
446,671-0024-0446-00,2227 Pompano Ave,1144,510,1960,06-23-2011,"$127,500",5,3,1,0,22507.0,WD - Warranty Deed (Conv),1,0.155,"$3,371.18",58.402834,READING CSD,67104 - READING 04,No,No,No,Yes,No,No,32060,0,150870,182930,0,0,0,"$3,371.18",2227,,Pompano Ave,Reading,OH,"2227 Pompano Ave Reading, OH","2227 Pompano Ave, Cincinnati, OH 45215, USA",-84.42449979999999,39.2261428,127500,2011,6
447,671-0024-0468-00,2263 Leelanau Ave,1261,510,1955,04-04-2011,"$108,900",6,4,1,0,18879.0,WD - Warranty Deed (Conv),1,0.138,"$3,291.62",58.402834,READING CSD,67104 - READING 04,No,No,No,Yes,No,No,31920,0,146650,178570,0,0,0,"$3,291.62",2263,,Leelanau Ave,Reading,OH,"2263 Leelanau Ave Reading, OH","2263 Leelanau Ave, Reading, OH 45215, USA",-84.4229326,39.2252222,108900,2011,4
448,671-0025-0024-00,113 Siebenthaler Ave,1156,510,1957,08-29-2011,"$100,000",5,3,1,1,249663.0,WD - Warranty Deed (Conv),1,0.784,"$4,413.44",58.402834,READING CSD,67105 - READING 05,YES(13),No,No,Yes,No,No,47190,0,192810,240000,0,0,0,"$4,413.44",113,,Siebenthaler Ave,Reading,OH,"113 Siebenthaler Ave Reading, OH","113 Siebenthaler Ave, Cincinnati, OH 45215, USA",-84.42052869999999,39.2283355,100000,2011,8
449,671-0027-0058-00,1178 Thurnridge Dr,1250,510,1954,02-25-2011,"$112,000",5,3,1,0,246295.0,WD - Warranty Deed (Conv),1,0.213,"$2,666.46",58.402834,READING CSD,67104 - READING 04,No,No,No,Yes,No,No,37570,0,107430,145000,0,0,0,"$2,666.46",1178,,Thurnridge Dr,Reading,OH,"1178 Thurnridge Dr Reading, OH","1178 Thurnridge Dr, Cincinnati, OH 45215, USA",-84.424864,39.220686,112000,2011,2
