,parcel_number,address,finsqft,use,year_built,transfer_date,amount,total_rooms,bedrooms,full_baths,half_baths,conveyance_number,deed_type,num_parcels_sold,acreage,annual_tax,effective_tax_rate,school_district,appraisal_area,board_of_revision,rental_registration,homestead,owner_occupancy_credit,foreclosure,special_assessments,market_land_value,cauv_value,market_improvement_value,market_total_value,tif_value,abated_value,exempt_value,taxes_paid,st_num,apt_num,street,new_address,formatted_address,longitude,latitude,num_amount,year,month,missing_house_number,city
954,527-0020-0553-00,3825 28 Petoskey Ave,960,550,1966,05-05-2020,"$126,000",4,2,2,0,233140.0,WD - Warranty Deed (Conv),1,0.0,"$2,448.38",71.219499,MARIEMONT CSD,52702 - MARIEMONT WINDSOR SQ CONDO,No,No,No,Yes,No,Yes,20000,0,90120,110120,0,0,0,"$1,225.81",3825,28,Petoskey Ave,3825 Petoskey Ave 28,"3825 Petoskey Ave APT 28, Cincinnati, OH 45227, USA",-84.3698395,39.1452633,126000,2020,5,3825,
955,527-0030-0051-00,6946 Murray Ave,816,510,1941,06-09-2020,"$226,000",4,2,1,0,235826.0,WD - Warranty Deed (Conv),1,0.112,"$5,164.06",71.219499,MARIEMONT CSD,52703 - MARIEMONT 03,No,No,No,Yes,No,Yes,102100,0,130260,232360,0,0,0,"$2,584.06",6946,,Murray Ave,6946 Murray Ave,"6946 Murray Ave, Cincinnati, OH 45227, USA",-84.3751714,39.14799840000001,226000,2020,6,6946,
956,527-0030-0104-00,4400 Grove Ave,1212,510,1942,05-18-2020,"$285,000",6,3,2,0,234123.0,WD - Warranty Deed (Conv),1,0.114,"$5,825.39",71.219499,MARIEMONT CSD,52703 - MARIEMONT 03,No,No,No,Yes,No,Yes,106910,0,155060,261970,0,0,0,"$2,916.76",4400,,Grove Ave,4400 Grove Ave,"4400 Grove Ave, Cincinnati, OH 45227, USA",-84.3728527,39.1511297,285000,2020,5,4400,
957,592-0001-0048-00,33 W Charlotte Ave,1247,510,1967,06-26-2020,"$140,900",6,3,2,1,258947.0,WD - Warranty Deed (Conv),1,0.266,"$5,980.38",61.983774,WYOMING CSD,59201 - WYOMING 01,No,No,No,Yes,No,No,87870,0,224130,312000,0,0,0,"$2,990.19",33,,W Charlotte Ave,33 W Charlotte Ave,"33 W Charlotte Ave, Wyoming, OH 45215, USA",-84.4730738,39.240868,140900,2020,6,33,
958,592-0001-0071-00,73 Vermont Ave,1469,510,1937,04-01-2020,"$232,500",6,3,2,0,230815.0,WD - Warranty Deed (Conv),2,0.306,"$5,754.22",61.983774,WYOMING CSD,59201 - WYOMING 01,No,No,No,Yes,No,No,105440,0,194780,300220,0,0,0,"$2,877.11",73,,Vermont Ave,73 Vermont Ave,"73 Vermont Ave, Wyoming, OH 45215, USA",-84.4751047,39.239764,232500,2020,4,73,
959,592-0001-0180-00,135 Vermont Ave,1146,510,1951,06-05-2020,"$269,000",5,2,2,0,235466.0,WD - Warranty Deed (Conv),1,0.285,"$4,972.12",61.983774,WYOMING CSD,59201 - WYOMING 01,No,No,No,Yes,No,No,99470,0,159930,259400,0,0,0,"$2,486.06",135,,Vermont Ave,135 Vermont Ave,"135 Vermont Ave, Wyoming, OH 45215, USA",-84.4774008,39.2399523,269000,2020,6,135,
960,592-0002-0226-00,15 8 Vale Ave,1458,550,1974,05-07-2020,"$101,000",5,2,2,0,352251.0,WD - Warranty Deed (Conv),1,0.0,"$2,988.54",61.983774,WYOMING CSD,59213 - WYOMING CONDO,No,No,No,Yes,No,No,19500,0,136400,155900,0,0,0,"$1,494.27",15,8,Vale Ave,15 Vale Ave 8,"15 Vale Ave APT 8, Cincinnati, OH 45215, USA",-84.47112489999999,39.23847629999999,101000,2020,5,15,
961,592-0005-0145-00,1125 Burns Ave,1088,510,1950,05-06-2020,"$205,900",5,2,1,0,233273.0,WD - Warranty Deed (Conv),1,0.2,"$3,949.36",61.983774,WYOMING CSD,59216 - WYOMING 16,No,No,No,Yes,No,No,40100,0,165420,205520,0,0,0,"$1,974.68",1125,,Burns Ave,1125 Burns Ave,"1125 Burns Ave, Cincinnati, OH 45215, USA",-84.46816410000001,39.23600589999999,205900,2020,5,1125,
962,592-0006-0017-00,1058 Burns Ave,1196,510,1941,04-06-2020,"$146,000",5,2,1,0,231058.0,WD - Warranty Deed (Conv),1,0.172,"$4,462.40",61.983774,WYOMING CSD,59218 - WYOMING 18,No,No,No,No,No,No,53000,0,171430,224430,0,0,0,"$2,231.20",1058,,Burns Ave,1058 Burns Ave,"1058 Burns Ave, Cincinnati, OH 45215, USA",-84.4674958,39.2345423,146000,2020,4,1058,
963,592-0011-0097-00,47 Euclid Ave,1216,510,1949,05-07-2020,"$192,500",4,2,1,1,233309.0,WD - Warranty Deed (Conv),1,0.229,"$5,248.14",61.983774,WYOMING CSD,59207 - WYOMING 07,No,No,No,Yes,No,No,99900,0,173880,273780,0,0,0,"$2,624.07",47,,Euclid Ave,47 Euclid Ave,"47 Euclid Ave, Cincinnati, OH 45215, USA",-84.4756285,39.2193628,192500,2020,5,47,
964,592-0023-0127-00,43 Evergreen Cr,1209,555,1984,04-13-2020,"$184,500",5,2,2,0,342767.0,QE - Quit Claim Deed (EX),1,0.101,"$3,900.38",61.983774,WYOMING CSD,59221 - ROLL HILLS OF WYOMING LANDO,No,No,No,Yes,No,No,32500,0,170970,203470,0,0,0,"$1,950.19",43,,Evergreen Cr,43 Evergreen Cr,"43 Evergreen Cir, Cincinnati, OH 45215, USA",-84.4745682,39.2447307,184500,2020,4,43,
965,600-0030-0291-00,10859 Lakehurst Ct,1480,550,1978,04-16-2020,"$153,500",7,4,2,1,231942.0,FD - Fiduciary Deed (Conv),1,0.0,"$3,222.20",49.620025,SYCAMORE CSD,60009 - MONTGOMERY TOWNE CONDO,No,No,No,Yes,No,Yes,19300,0,188450,207750,0,0,0,"$1,614.12",10859,,Lakehurst Ct,10859 Lakehurst Ct,"10859 Lakehurst Ct, Cincinnati, OH 45242, USA",-84.3445946,39.2624252,153500,2020,4,10859,
966,600-0030-0381-00,10940 Barrington Ct,1082,550,1979,06-30-2020,"$145,000",6,2,1,1,307840.0,WE - Warranty Deed (EX),1,0.0,"$2,327.98",49.620025,SYCAMORE CSD,60009 - MONTGOMERY TOWNE CONDO,No,No,No,No,No,Yes,19300,0,125700,145000,0,0,0,"$1,167.01",10940,,Barrington Ct,10940 Barrington Ct,"10940 Barrington Ct, Cincinnati, OH 45242, USA",-84.344115,39.2635688,145000,2020,6,10940,
967,603-0001-0142-00,9703 Bunker Hill Ln,1368,550,1970,06-12-2020,"$165,000",6,3,2,1,236179.0,WD - Warranty Deed (Conv),1,0.0,"$3,765.67",55.899522,SYCAMORE CSD,60322 - TOLLGATE CONDO,No,No,No,Yes,No,Yes,20000,0,194050,214050,0,0,0,"$1,883.75",9703,,Bunker Hill Ln,9703 Bunker Hill Ln,"9703 Bunker Hill Ln, Montgomery, OH 45242, USA",-84.35388999999999,39.2321327,165000,2020,6,9703,
968,603-0006-0029-00,9572 Delray Dr,1148,510,1951,04-13-2020,"$257,500",5,2,1,0,231607.0,WD - Warranty Deed (Conv),1,0.501,"$4,836.20",55.899522,SYCAMORE CSD,60315 - MONTGOMERY 15,No,No,No,Yes,No,Yes,177250,0,97670,274920,0,0,0,"$2,419.25",9572,,Delray Dr,9572 Delray Dr,"9572 Delray Dr, Montgomery, OH 45242, USA",-84.3679597,39.2304894,257500,2020,4,9572,
969,603-0013-0035-00,9927 Zig Zag Rd,1068,510,1956,04-09-2020,"$220,000",6,3,1,1,326186.0,WE - Warranty Deed (EX),1,0.523,"$4,793.69",55.899522,SYCAMORE CSD,60303 - MONTGOMERY 03,No,No,No,No,No,Yes,114540,0,149390,263930,0,0,0,"$2,399.14",9927,,Zig Zag Rd,9927 Zig Zag Rd,"9927 Zig Zag Rd, Cincinnati, OH 45242, USA",-84.3649252,39.2374574,220000,2020,4,9927,
970,603-0018-0140-00,10667 15 Montgomery Rd,1116,550,1988,04-15-2020,"$135,000",5,2,2,2,231846.0,WD - Warranty Deed (Conv),1,0.0,"$2,897.15",55.899522,SYCAMORE CSD,60320 - CREEKS OF MONTGOMERY CONDO,No,No,No,No,No,Yes,19800,0,139780,159580,0,0,0,"$1,449.49",10667,15,Montgomery Rd,10667 Montgomery Rd 15,"10667 Montgomery Rd APT 15, Cincinnati, OH 45242, USA",-84.34342749999999,39.2564617,135000,2020,4,10667,
971,603-0022-0050-00,5355 #D Cooper Rd,1274,550,1995,06-10-2020,"$178,000",5,2,2,0,255903.0,WD - Warranty Deed (Conv),1,0.0,"$3,131.67",55.899522,SYCAMORE CSD,60321 - COOPER CREEK CONDO,YES(97),No,No,Yes,No,Yes,25000,0,153000,178000,0,0,0,"$1,566.75",5355,,# D Cooper Rd,"5355 Cooper Rd, Blue Ash, OH 45242","5355 Cooper Rd, Blue Ash, OH 45242, USA",-84.3719843,39.2266631,178000,2020,6,5355,
972,603-0023-0044-00,8700 Arcturus Dr,1407,510,1966,04-17-2020,"$243,500",5,3,1,1,232021.0,WD - Warranty Deed (Conv),1,0.495,"$5,014.81",55.899522,SYCAMORE CSD,60309 - MONTGOMERY 09,No,No,No,Yes,No,Yes,113770,0,171180,284950,0,0,0,"$2,509.70",8700,,Arcturus Dr,8700 Arcturus Dr,"8700 Arcturus Dr, Cincinnati, OH 45249, USA",-84.31997729999999,39.25874,243500,2020,4,8700,
973,603-0024-0027-00,8756 Arcturus Dr,1404,510,1963,04-13-2020,"$260,000",6,3,1,0,296100.0,QE - Quit Claim Deed (EX),1,0.458,"$4,924.37",55.899522,SYCAMORE CSD,60309 - MONTGOMERY 09,No,No,No,Yes,No,Yes,111000,0,168790,279790,0,0,0,"$2,464.48",8756,,Arcturus Dr,8756 Arcturus Dr,"8756 Arcturus Dr, Cincinnati, OH 45249, USA",-84.3182715,39.2573827,260000,2020,4,8756,
974,612-0030-0237-00,9130 Lewis Ave,1248,510,1995,04-15-2020,"$300,000",6,3,2,0,231760.0,FD - Fiduciary Deed (Conv),1,0.35,"$4,695.04",47.604103,SYCAMORE CSD,61201 - BLUE ASH 01,YES(96),No,No,Yes,No,Yes,52880,0,262710,315590,0,0,0,"$2,349.03",9130,,Lewis Ave,9130 Lewis Ave,"9130 Lewis Ave, Cincinnati, OH 45242, USA",-84.3766907,39.2231938,300000,2020,4,9130,
975,612-0030-0477-00,9348 15 Towne Square Ave,1373,550,2008,05-04-2020,"$284,000",5,2,2,1,233003.0,WD - Warranty Deed (Conv),1,0.0,"$4,316.78",47.604103,SYCAMORE CSD,61252 - TOWNE SQUARE LOFTS CONDOS,YES(11),No,No,Yes,No,Yes,59000,0,231210,290210,0,0,0,"$2,159.60",9348,15,Towne Square Ave,9348 Towne Square Ave 15,"9348 Towne Square Ave Ste 15, Blue Ash, OH 45242, USA",-84.376087,39.227419,284000,2020,5,9348,
976,612-0050-0055-00,9712 Ridgeway Ave,1172,510,1956,04-02-2020,"$243,500",6,3,2,0,230946.0,TR - Trustees Deed (Conv),1,0.201,"$4,021.83",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,67200,0,202920,270120,0,0,0,"$2,013.94",9712,,Ridgeway Ave,9712 Ridgeway Ave,"9712 Ridgeway Ave, Blue Ash, OH 45242, USA",-84.3834655,39.2349733,243500,2020,4,9712,
977,612-0050-0122-00,9646 West Ave,1200,510,1950,04-20-2020,"$125,000",5,2,1,0,247469.0,QE - Quit Claim Deed (EX),1,0.17,"$2,897.01",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,Yes,No,No,No,Yes,84000,0,104020,188020,0,0,0,"$1,451.53",9646,,West Ave,9646 West Ave,"9646 West Ave, Cincinnati, OH 45242, USA",-84.38302279999999,39.2335013,125000,2020,4,9646,
978,612-0060-0336-00,9084 Blue Ash Rd,1210,510,1939,05-18-2020,"$133,000",5,2,1,0,306054.0,WD - Warranty Deed (Conv),1,0.14,"$2,977.36",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,90000,0,110000,200000,0,0,0,"$1,490.19",9084,,Blue Ash Rd,9084 Blue Ash Rd,"9084 Blue Ash Rd, Cincinnati, OH 45242, USA",-84.38289069999999,39.2234522,133000,2020,5,9084,
979,612-0060-0363-00,9316 Blue Ash Rd,1124,510,1941,04-15-2020,"$144,000",6,3,1,0,348114.0,ADC - Administrators (Conv),1,0.228,"$2,618.79",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,95100,0,80640,175740,0,0,0,"$1,312.42",9316,,Blue Ash Rd,9316 Blue Ash Rd,"9316 Blue Ash Rd, Cincinnati, OH 45242, USA",-84.380588,39.227269,144000,2020,4,9316,
980,612-0070-0023-00,4443 Hunt Rd,1088,510,1952,04-02-2020,"$195,000",6,4,1,0,230899.0,WD - Warranty Deed (Conv),1,0.165,"$3,478.68",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,YES(13),Yes,No,No,No,Yes,83160,0,142880,226040,0,0,0,"$1,740.85",4443,,Hunt Rd,4443 Hunt Rd,"4443 Hunt Rd, Cincinnati, OH 45242, USA",-84.3875814,39.2293947,195000,2020,4,4443,
981,612-0070-0024-00,4449 Hunt Rd,1184,510,1952,06-26-2020,"$177,500",5,3,1,0,237215.0,WD - Warranty Deed (Conv),1,0.144,"$3,057.23",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,Yes,No,No,No,Yes,77620,0,99880,177500,0,0,0,"$1,692.58",4449,,Hunt Rd,4449 Hunt Rd,"4449 Hunt Rd, Cincinnati, OH 45242, USA",-84.3874069,39.2294572,177500,2020,6,4449,
982,612-0070-0053-00,4500 Victor Ave,1184,510,1953,05-20-2020,"$150,000",6,4,1,0,234317.0,EXD - Executors Deed (Conv),1,0.138,"$3,156.21",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,Yes,No,No,No,Yes,75600,0,129290,204890,0,0,0,"$1,581.13",4500,,Victor Ave,4500 Victor Ave,"4500 Victor Ave, Cincinnati, OH 45242, USA",-84.38564149999999,39.2288461,150000,2020,5,4500,
983,612-0070-0130-00,9371 Cardinal Ct,1184,510,1953,04-22-2020,"$184,000",7,4,1,0,232262.0,SV - Survivorship Deed (Conv),1,0.143,"$3,141.22",47.604103,SYCAMORE CSD,61203 - BLUE ASH 03,No,No,No,Yes,No,Yes,79610,0,131490,211100,0,0,0,"$1,572.12",9371,,Cardinal Ct,9371 Cardinal Ct,"9371 Cardinal Ct, Cincinnati, OH 45242, USA",-84.39028069999999,39.22862420000001,184000,2020,4,9371,
984,612-0070-0342-00,9460 Hunters Creek Dr,1083,550,1985,05-22-2020,"$180,000",5,2,2,0,234496.0,WD - Warranty Deed (Conv),1,0.0,"$3,300.04",47.604103,SYCAMORE CSD,61220 - TWIN LAKES CONDO,No,No,No,Yes,No,Yes,23400,0,198220,221620,0,0,0,"$1,651.23",9460,,Hunters Creek Dr,9460 Hunters Creek Dr,"9460 Hunters Creek Dr, Blue Ash, OH 45242, USA",-84.39006289999999,39.2265026,180000,2020,5,9460,
985,612-0100-0007-00,3762 Cooper Rd,1236,510,1929,06-22-2020,"$175,000",5,3,2,0,236747.0,WD - Warranty Deed (Conv),1,2.622,"$3,238.21",47.604103,SYCAMORE CSD,61205 - BLUE ASH 05,No,No,No,Yes,No,Yes,118210,0,97750,215960,0,0,0,"$1,622.13",3762,,Cooper Rd,3762 Cooper Rd,"3762 Cooper Rd, Blue Ash, OH 45241, USA",-84.4067142,39.2368164,175000,2020,6,3762,
986,612-0121-0007-00,9920 Timbers Dr,1254,555,1977,04-27-2020,"$147,000",5,3,2,1,232586.0,WD - Warranty Deed (Conv),1,0.013,"$2,627.50",47.604103,SYCAMORE CSD,61212 - TIMBERS LANDO,No,No,No,Yes,No,Yes,28000,0,148510,176510,0,0,0,"$1,314.96",9920,,Timbers Dr,9920 Timbers Dr,"9920 Timbers Dr, Cincinnati, OH 45242, USA",-84.3937905,39.23961389999999,147000,2020,4,9920,
987,612-0170-0090-00,11266 Foremark Dr,1396,510,1963,04-09-2020,"$232,500",6,3,1,1,231350.0,WD - Warranty Deed (Conv),1,0.565,"$3,680.68",47.604103,SYCAMORE CSD,61234 - BLUE ASH 34,No,No,No,Yes,No,Yes,56010,0,191360,247370,0,0,0,"$1,841.85",11266,,Foremark Dr,11266 Foremark Dr,"11266 Foremark Dr, Cincinnati, OH 45241, USA",-84.38326029999999,39.2730707,232500,2020,4,11266,
988,612-0180-0124-00,10757 Fallsington Ct,1368,555,1984,04-02-2020,"$205,000",6,3,2,2,318657.0,WD - Warranty Deed (Conv),2,0.027,"$3,535.22",47.604103,SYCAMORE CSD,61236 - SYCAMORE VILLAGE LANDO,No,No,No,Yes,No,Yes,30000,0,207640,237640,0,0,0,"$1,768.82",10757,,Fallsington Ct,10757 Fallsington Ct,"10757 Fallsington Ct, Cincinnati, OH 45242, USA",-84.3606336,39.2570134,205000,2020,4,10757,
989,612-0180-0155-00,10823 Fallsington Ct,1223,555,1984,04-02-2020,"$205,000",5,2,2,0,230945.0,WD - Warranty Deed (Conv),1,0.065,"$3,422.66",47.604103,SYCAMORE CSD,61236 - SYCAMORE VILLAGE LANDO,No,No,No,Yes,No,Yes,30000,0,200060,230060,0,0,0,"$1,712.54",10823,,Fallsington Ct,10823 Fallsington Ct,"10823 Fallsington Ct, Cincinnati, OH 45242, USA",-84.3599472,39.2581167,205000,2020,4,10823,
990,620-0010-0007-00,10691 Betty Ray Dr,952,510,1955,06-04-2020,"$170,000",4,2,1,0,336107.0,WD - Warranty Deed (Conv),1,1.009,"$3,787.93",60.666397,LOVELAND CSD,62004 - SYMMES 04,No,No,No,No,No,Yes,63280,0,127690,190970,0,0,0,"$1,901.53",10691,,Betty Ray Dr,10691 Betty Ray Dr,"10691 Bettyray Dr, Loveland, OH 45140, USA",-84.2599181,39.2749866,170000,2020,6,10691,
991,620-0092-0071-00,9964 Washington Ave,1242,510,1907,06-19-2020,"$130,000",4,2,1,0,236652.0,WD - Warranty Deed (Conv),2,0.057,"$2,827.68",60.666397,LOVELAND CSD,62039 - SYMMES 39,No,No,No,No,No,Yes,11630,0,132470,144100,0,0,0,"$1,417.62",9964,,Washington Ave,9964 Washington Ave,"9964 Washington Ave, Loveland, OH 45140, USA",-84.2858303,39.2524761,130000,2020,6,9964,
992,620-0190-0730-00,12091 101 Carrington Ln,1450,550,1996,05-14-2020,"$113,000",6,2,2,0,296062.0,QE - Quit Claim Deed (EX),1,0.0,"$2,464.44",53.799505,SYCAMORE CSD,62011 - CARRINGTON CROSSING CONDO-620,YES(09),No,Yes,Yes,No,Yes,20400,0,151850,172250,0,0,0,"$1,235.24",12091,101,Carrington Ln,12091 Carrington Ln 101,"12091 Carrington Ln Apt 101, Loveland, OH 45140, USA",-84.29696369999999,39.2884445,113000,2020,5,12091,
993,620-0190-0730-00,12091 101 Carrington Ln,1450,550,1996,05-26-2020,"$165,000",6,2,2,0,296062.0,QE - Quit Claim Deed (EX),1,0.0,"$2,464.44",53.799505,SYCAMORE CSD,62011 - CARRINGTON CROSSING CONDO-620,YES(09),No,Yes,Yes,No,Yes,20400,0,151850,172250,0,0,0,"$1,235.24",12091,101,Carrington Ln,12091 Carrington Ln 101,"12091 Carrington Ln Apt 101, Loveland, OH 45140, USA",-84.29696369999999,39.2884445,165000,2020,5,12091,
994,620-0190-0753-00,12001 104 Carrington Ln,1450,550,1996,06-16-2020,"$150,000",6,2,2,0,236314.0,WD - Warranty Deed (Conv),1,0.0,"$2,464.44",53.799505,SYCAMORE CSD,62011 - CARRINGTON CROSSING CONDO-620,No,No,Yes,Yes,No,Yes,20400,0,151850,172250,0,0,0,"$2,464.44",12001,104,Carrington Ln,12001 Carrington Ln 104,"12001 Carrington Ln Apt 104, Loveland, OH 45140, USA",-84.29868379999999,39.2868852,150000,2020,6,12001,
995,620-0190-0774-00,12021 205 Carrington Ln,1450,550,1996,04-29-2020,"$151,000",5,2,2,0,232724.0,WD - Warranty Deed (Conv),1,0.0,"$2,911.56",53.799505,SYCAMORE CSD,62011 - CARRINGTON CROSSING CONDO-620,YES(21),No,No,Yes,No,Yes,20400,0,151710,172110,0,0,0,"$1,458.80",12021,205,Carrington Ln,12021 Carrington Ln 205,"12021 Carrington Ln Apartment 205, Loveland, OH 45140, USA",-84.2990811,39.2881127,151000,2020,4,12021,
996,620-0204-0148-00,11744 Gable Glen Ln,1338,550,1987,06-12-2020,"$172,000",6,2,3,1,236196.0,WD - Warranty Deed (Conv),1,0.0,"$4,784.94",53.799505,SYCAMORE CSD,62012 - SYCAMORE GLEN CONDO,No,No,No,Yes,No,Yes,36000,0,247400,283400,0,0,0,"$2,395.49",11744,,Gable Glen Ln,11744 Gable Glen Ln,"11744 Gable Glen Ln, Cincinnati, OH 45249, USA",-84.3196038,39.2849748,172000,2020,6,11744,
997,620-0210-0541-00,11576 Symmes Gate Ln,1485,550,1986,04-20-2020,"$155,400",6,2,2,1,232053.0,WD - Warranty Deed (Conv),1,0.0,"$3,642.36",53.799505,SYCAMORE CSD,62028 - SYMMES GATE CONDO,No,No,No,Yes,No,Yes,30100,0,185690,215790,0,0,0,"$1,824.20",11576,,Symmes Gate Ln,11576 Symmes Gate Ln,"11576 Symmes Gate Ln, Cincinnati, OH 45249, USA",-84.3257186,39.2778227,155400,2020,4,11576,
998,620-0210-0542-00,11580 Symmes Gate Ln,1485,550,1986,06-17-2020,"$170,000",6,2,2,1,236443.0,WD - Warranty Deed (Conv),1,0.0,"$3,069.90",53.799505,SYCAMORE CSD,62028 - SYMMES GATE CONDO,No,No,No,Yes,No,Yes,30100,0,151710,181810,0,0,0,"$1,537.97",11580,,Symmes Gate Ln,11580 Symmes Gate Ln,"11580 Symmes Gate Ln, Cincinnati, OH 45249, USA",-84.326526,39.278278,170000,2020,6,11580,
999,621-0007-0022-00,1513 Bellwood Dr,912,510,1957,06-03-2020,"$141,400",5,3,1,0,272605.0,QE - Quit Claim Deed (EX),1,0.225,"$2,872.44",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,57520,0,93860,151380,0,0,0,"$1,436.22",1513,,Bellwood Dr,1513 Bellwood Dr,"1513 Bellwood Dr, Loveland, OH 45140, USA",-84.2800748,39.26518069999999,141400,2020,6,1513,
1000,621-0007-0075-00,1008 Sunrise Dr,975,510,1957,06-23-2020,"$145,500",5,3,1,0,236911.0,WD - Warranty Deed (Conv),1,0.231,"$2,861.06",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,54780,0,96010,150790,0,0,0,"$1,430.53",1008,,Sunrise Dr,1008 Sunrise Dr,"1008 Sunrise Dr, Loveland, OH 45140, USA",-84.2730825,39.2670615,145500,2020,6,1008,
1001,621-0007-0166-00,1300 Bellwood Dr,1107,510,1957,06-16-2020,"$177,000",6,3,1,0,236329.0,WD - Warranty Deed (Conv),1,0.252,"$3,616.80",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,61630,0,128480,190110,0,0,0,"$1,808.40",1300,,Bellwood Dr,1300 Bellwood Dr,"1300 Bellwood Dr, Loveland, OH 45140, USA",-84.2760344,39.265747,177000,2020,6,1300,
1002,621-0007-0240-00,19 Iroquois Dr,1456,510,1997,05-18-2020,"$226,000",6,3,3,1,234087.0,SV - Survivorship Deed (Conv),1,0.427,"$5,703.14",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,54500,0,246020,300520,0,0,0,"$2,851.57",19,,Iroquois Dr,19 Iroquois Dr,"19 Iroquois Dr, Loveland, OH 45140, USA",-84.275708,39.263442,226000,2020,5,19,
1003,621-0008-0063-00,77 Miamiview Dr,957,510,1959,04-24-2020,"$139,500",5,3,1,0,348704.0,LE - Limited Warranty Deed (EX),1,0.209,"$3,257.94",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,51770,0,119900,171670,0,0,0,"$1,628.97",77,,Miamiview Dr,77 Miamiview Dr,"77 Miamiview Dr, Loveland, OH 45140, USA",-84.27661990000001,39.2597534,139500,2020,4,77,
1004,621-0008-0163-00,761 Marbea Dr,936,510,1963,05-05-2020,"$120,000",5,3,1,0,278512.0,WD - Warranty Deed (Conv),1,0.165,"$3,339.82",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,No,No,Yes,No,No,57770,0,118230,176000,0,0,0,"$1,669.91",761,,Marbea Dr,761 Marbea Dr,"761 Marbea Dr, Loveland, OH 45140, USA",-84.2792111,39.261822,120000,2020,5,761,
1005,621-0008-0179-00,736 Marbea Dr,1269,510,1963,05-28-2020,"$138,500",6,3,1,0,234899.0,WD - Warranty Deed (Conv),1,0.165,"$3,512.14",60.879881,LOVELAND CSD,62109 - LOVELAND 09,No,Yes,No,No,No,No,47810,0,131050,178860,0,0,0,"$1,756.07",736,,Marbea Dr,736 Marbea Dr,"736 Marbea Dr, Loveland, OH 45140, USA",-84.2796492,39.2625214,138500,2020,5,736,
1006,621-0012-0006-00,1800 W Loveland Ave,1296,510,1963,04-14-2020,"$134,000",5,3,2,0,231700.0,WD - Warranty Deed (Conv),1,0.252,"$3,586.48",60.879881,LOVELAND CSD,62103 - LOVELAND 03,No,No,No,Yes,No,No,57530,0,131460,188990,0,0,0,"$1,793.24",1800,,W Loveland Ave,1800 W Loveland Ave,"1800 W Loveland Ave, Loveland, OH 45140, USA",-84.2906749,39.269047,134000,2020,4,1800,
1007,621-0012-0014-00,207 Brandenberg Dr,1495,510,1961,05-15-2020,"$215,000",7,4,2,0,233941.0,WD - Warranty Deed (Conv),1,0.241,"$4,823.72",60.879881,LOVELAND CSD,62103 - LOVELAND 03,No,No,No,Yes,No,No,54520,0,199680,254200,0,0,0,"$2,411.86",207,,Brandenberg Dr,207 Brandenberg Dr,"207 Brandenburg Rd, Loveland, OH 45140, USA",-84.2909731,39.2709319,215000,2020,5,207,
1008,621-0012-0202-00,1873 Heidelberg Dr,1260,510,1967,06-09-2020,"$191,000",6,3,1,1,235838.0,WD - Warranty Deed (Conv),1,0.274,"$4,572.72",60.879881,LOVELAND CSD,62103 - LOVELAND 03,No,No,No,Yes,No,No,54880,0,186080,240960,0,0,0,"$2,286.36",1873,,Heidelberg Dr,1873 Heidelberg Dr,"1873 Heidelberg Dr, Loveland, OH 45140, USA",-84.29356369999999,39.2756686,191000,2020,6,1873,
1009,621-0014-0053-00,4039 White Chapel Ln,1065,550,1987,05-11-2020,"$131,250",5,2,1,1,233486.0,WD - Warranty Deed (Conv),1,0.0,"$2,846.60",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,129770,149770,0,0,0,"$1,423.30",4039,,White Chapel Ln,4039 White Chapel Ln,"4039 White Chapel Ln, Loveland, OH 45140, USA",-84.3032084,39.2744261,131250,2020,5,4039,
1010,621-0015-0064-00,2040 Stratford Ct,1460,550,1983,06-30-2020,"$149,000",6,3,2,2,237380.0,WD - Warranty Deed (Conv),1,0.0,"$2,828.64",60.879881,LOVELAND CSD,62105 - HIDDEN CREEK CONDO,No,No,No,Yes,No,No,20000,0,129000,149000,0,0,0,"$1,414.32",2040,,Stratford Ct,2040 Stratford Ct,"2040 Stratford Ct, Loveland, OH 45140, USA",-84.3046001,39.2761454,149000,2020,6,2040,
